Malic_Acid,Ash,Ash_Alcalinity,Magnesium,Total_Phenols,Flavanoids,Nonflavanoid_Phenols,Proanthocyanins,Color_Intensity,Hue,OD280,Proline,Alcohol
3,3.09154108595538,16.36895177065994,111,11,44.535137979063684,0.34014813671863303,3,4.697939418719262,1.1154454524319595,12.902777855610687,575,1344.889641258009
4,2.881882320291832,9.479615999622249,109,7,61.311629792305716,0.4273567891735257,1,4.043530330401038,1.096582138661955,13.02235399796324,145,1052.5254135241667
3,2.362651268711868,6.018195107842715,80,11,50.854483094174135,0.4682667887964541,3,3.8107768154271335,0.9407683008467739,12.868553398734289,342,1286.8935627911862
2,2.3690877585685772,4.835588168989589,124,12,36.1749291980548,0.3930342060845089,6,3.9948463383551873,1.0042686847738502,11.464684375270297,556,1402.4888748211508
3,3.5635169160573565,8.17674850077307,105,15,44.43000032538684,0.39278938549893033,6,5.060708053143104,1.082889568589748,15.472458536134756,152,1207.7005769333189
7,3.733664901671523,9.426199788137643,114,8,63.9142617465471,0.43310739472113136,3,4.984722947589889,1.1306154040647862,13.313220837596495,576,1374.4976281545132
3,2.688600787288557,12.769910516955461,148,7,41.80017230192458,0.4705836579576141,3,7.098829483874519,1.1123023035864166,12.481981568832145,537,1366.282453036257
4,2.822959250412198,12.487316637643621,99,15,59.83548496831825,0.43583778826083924,5,2.3624632170286577,1.076592252772788,10.802036905447695,481,1485.7866605228003
8,2.9819384713095194,9.981227142343062,80,5,52.22765322324536,0.5541307655848264,7,6.659545183796407,1.239557930101545,15.174334376080314,380,1262.863157874642
7,2.8613589637874033,8.674259145941859,95,13,49.338054134813284,0.4919462770892554,2,4.100122353186123,0.9943381720562177,14.390873442965072,578,1484.519673399624
4,1.98967845294018,10.99087641481034,136,13,75.77714457535299,0.47702706419422,1,4.24866159974861,1.126208406228001,12.914724331415117,513,1559.0592200520869
1,2.995215181747425,4.8960376103166645,92,10,38.380273568522185,0.5229365787664703,7,5.486805050010753,1.112232538130341,10.84246349768988,518,1337.0666274040882
1,1.791844037079752,15.781529356901949,88,6,43.73924231286239,0.4782835497629053,3,5.478556076491486,1.0608776846159285,15.586244547464549,365,1211.0763849841558
8,2.4400833724778987,11.908754890144895,89,12,50.798449096153874,0.4181628754444833,1,5.875319118507635,1.0650600366335765,12.32430264703923,322,1170.1317125853159
8,3.032313008285578,12.530058193147479,91,15,74.82326735355916,0.4309874137991206,3,6.159851634578962,1.0627463596895095,11.829914703046041,437,1576.6549025567933
7,3.0775475639830483,6.864834893570363,80,15,50.82138763451323,0.36927863344294665,2,4.314859753078378,0.9286028841819691,12.833112799324551,444,1340.2834193676536
2,2.403065703318328,13.743156375367194,110,5,53.73049254301394,0.5925481066820211,1,6.17661583206057,1.055918110786877,13.516955565831385,447,1216.6174379763952
8,2.5712649105620615,8.657190093154219,110,15,47.72139641808283,0.5160319007288583,7,3.5462369443476343,1.0957990197226455,12.640479958348058,571,1585.1931000249776
1,2.506498814919226,7.219710387667879,125,8,54.56155456566985,0.26740377326536985,4,3.968627807322562,1.0468582213704374,7.4525675328307175,318,1234.0819043393444
3,2.741356706352289,9.885424681374424,103,10,48.33224667965706,0.5446967444530098,2,4.129417277884254,0.7984466641111084,13.314651833949442,258,1244.8814597318237
4,2.7777338509201654,9.8171822783493,116,15,57.87783895931016,0.34530867689955413,7,3.679956432173779,0.8278234681858044,14.399357810403952,492,1634.1291545749364
1,3.110300907251336,6.852041102165546,132,11,58.654620924103774,0.48682207991306553,1,4.444876166427045,0.9159762890726542,11.476049046475428,216,1154.745195497884
1,2.543301594443111,7.387876475111823,148,16,48.72339438130384,0.2927314177232979,3,5.535964009651771,0.9970542473932282,15.42767320779014,186,1177.3511842339901
2,2.969158232271875,7.159374378633167,89,8,39.943753637504656,0.41923546481667884,7,5.216321958281077,0.9221388933206043,14.322454554855883,367,1337.619120107827
7,3.0330728967942155,7.187148868298265,145,7,51.95084553239656,0.5452527304784788,3,3.5670681096156605,1.0840479450550673,13.667888074928559,496,1409.87842184852
7,2.88539884664115,8.8670862763613,111,14,64.83949194551741,0.5492204863138899,2,3.4596815222116146,1.1467342174981554,11.277730186635836,434,1399.6021486477002
6,2.666372415712831,5.945999116346592,114,13,42.88699047439138,0.47158560328892224,2,3.251229335475183,1.1629968598906797,13.361786271291761,380,1315.5013769435916
2,2.876959178973467,7.9819742196105405,120,4,54.318155575735425,0.5058269892906773,7,4.4826150652031025,1.0485657289718102,13.484386226424453,488,1356.7191905122545
3,3.1501327300647217,13.049972021550012,84,4,39.15322495363065,0.3490386564867611,3,2.3050062028738316,1.1343553161025821,12.780243456644438,281,1118.4097146490508
7,3.1919603740451707,12.402575969636139,90,11,40.78759115211208,0.48808037671035376,1,3.205250357927299,0.9453262685205237,14.34899979192803,344,1168.3682715550008
4,3.658903319900171,6.935678920238593,78,4,63.83724206668121,0.5103507664883882,7,3.7683951947639884,0.992493981822091,12.330846807459352,290,1368.6413467784569
8,2.3169881540157022,12.79626808585574,115,4,57.840516832688756,0.6327858387097784,4,5.743268404943619,0.8759419537323803,12.474467056542508,270,1204.6672146952683
2,2.5800803739794778,4.260700508970131,107,5,54.46637395340858,0.40533844407086606,5,4.194426968782428,1.1484446643700945,11.838198719511368,489,1421.7636215483485
8,2.0187750059787577,17.08920147882285,126,5,28.160804575554,0.45089410565846205,2,5.67869279770762,1.2355769429073766,12.184964147433288,473,1083.6766195265277
1,3.2358831181034313,13.794710327844953,134,6,45.58347914162361,0.45529723715660597,3,4.611451988700934,0.9698864297510684,12.670528859710336,409,1228.1959621261983
4,2.63054446096875,8.366172813003255,141,9,57.00606913034174,0.4994956438053716,1,3.7482080118445085,0.7607859946654738,12.612310241885641,453,1272.8600890082237
4,2.889178445700947,11.11586023112058,88,11,36.75658261238171,0.5124550122987508,2,3.801887057265875,0.9002303179324432,12.539893848446805,558,1363.5051563900913
1,2.5014753317766707,5.911169203626402,80,4,47.543613134204456,0.5253059249638802,1,2.8459867637110796,0.935268157920561,14.401801343133823,543,1321.2689251156596
2,2.6342771387664214,10.176151306633166,103,6,58.580418203517844,0.5201092008349942,2,7.501140404717974,0.8576654298984718,15.334419307740456,277,1329.0242223871405
1,3.375642790253715,9.463729004831396,82,11,36.14518951778346,0.34422694351048544,3,5.815186400726171,0.8916317515241251,10.846134291502027,256,1112.1150279028539
8,3.1226252939932175,7.563494056130979,128,16,34.4890087536205,0.26358455806499326,1,5.154213418373637,1.0333910574224965,15.296965596148782,491,1390.722148843482
6,2.7372057821537834,8.632265172693385,148,4,36.31569109666011,0.4130917504272631,3,2.6669774746870623,1.085633271273032,13.999430448836552,301,1033.6726176670957
4,3.157821287042167,8.344997466513167,142,12,54.32375328357016,0.4472099118811319,1,3.777779196793742,0.7729275154351448,11.472780074380665,295,1245.192844662113
5,3.1683858287158464,6.696778050857339,92,13,45.54304026655628,0.40604733121431763,2,3.094737636282197,0.9488148197496185,12.380567106762712,313,1203.7860891787382
5,2.603318692576806,7.495248322743496,77,15,59.67760791452511,0.4169866956035406,5,4.533188898115487,1.014227490230107,13.370037991249982,270,1383.246457350521
8,2.087841091776845,5.791729396125544,95,3,52.22120126162214,0.42578043040787317,5,3.15737572692772,0.8874464552244016,10.244647630455614,219,1073.2762792219842
3,2.360451704368196,12.501867097565189,81,12,69.55164405578424,0.4908661730396834,7,3.4925877296268273,1.0370145658222576,12.772472113586938,197,1348.5164338712787
7,2.149331269814703,7.279380173272886,130,10,38.84058284375776,0.3760988643199563,4,3.1914846647184563,0.9963766928388704,13.75939372790365,491,1324.9215901536058
1,3.347538109133779,6.433283952584207,131,11,54.29702646760511,0.44418881579613684,4,4.054112605659477,0.9584080689286533,11.712474593301549,197,1168.2993718600958
1,3.430615275007425,12.455678701391198,126,9,43.19671765465911,0.44473405110307157,7,4.459964496395107,0.9106660652616373,10.526982283564502,540,1360.7382063862742
3,3.5493656115056966,11.078485343215426,118,10,56.941049262012356,0.4892461955888228,7,4.088663783509466,1.0412875320665098,13.232475585302135,503,1544.1154135533893
3,1.824530205169816,12.347683707137806,94,6,52.210539174171565,0.5324998182615139,6,6.366090386402504,0.9222604899737211,16.471666248230914,475,1413.1087874035527
8,3.3030369938642816,12.673336017895004,136,6,41.2474322386351,0.5696983488665766,3,5.424688908050795,0.8109668822517879,11.762666321046567,274,1085.5948860259246
8,3.8487148031755725,15.654206981362506,80,15,49.481345925293816,0.3965929513301661,1,3.3455445661513474,1.0124393927389201,11.804875823615626,154,1061.3672986479594
3,3.3224510054176832,9.544347444880746,92,4,51.74920782715677,0.30726677869326224,4,4.791477703993005,0.8676729208465181,12.589124945916792,423,1263.8519781299315
4,1.7615461394560763,5.745724377189761,123,10,45.12630178786335,0.4324992983096001,2,3.4529772123973306,0.8209328138856102,15.442461280031585,434,1332.011817002739
8,3.636386087438045,10.790772379066022,111,13,58.19149401961686,0.3365694002351436,7,3.8514717012390793,1.024770639043317,10.248858287762548,287,1323.3373062754038
6,2.810491720254383,8.047260648865196,109,4,40.8734271944522,0.6445274006022725,5,4.991798254927548,0.9912019450562581,14.153134656396087,561,1421.1834039043572
8,2.6793862885245914,7.205272110720696,122,11,71.624716511913,0.38755409898802284,1,5.234977856452022,0.9104542738542682,12.153216363843166,267,1184.3761848183592
1,3.006324285964313,10.291380551855044,106,16,60.422644310371005,0.4898968765596715,6,3.6006553718043497,1.0361830245353651,12.292211579103652,400,1536.6794738811577
8,2.2887757394474857,12.526446590901358,147,6,54.464167546177926,0.5162699742144448,5,2.925791431659958,1.0585665057700089,11.28405125081477,454,1349.4199568013255
4,2.791881373950906,7.559900065602914,105,3,79.0542878259059,0.47399665287754883,7,4.481195626294245,1.0374329108917202,12.51098651952853,358,1429.0085067427153
3,3.56565561116361,13.71904796692665,103,15,47.98277069284372,0.5976657050580337,1,4.933661924716258,1.0332655360414518,11.330582149839952,533,1408.7983223948952
1,3.0882634990575903,7.1115630118824,126,6,57.0510014392356,0.43530926871220454,7,3.5343257636072893,0.8256178410672423,12.03815281385607,373,1343.6347445219035
8,2.8184858311015555,9.287918147247852,116,5,53.222526910430524,0.39026089938337455,4,5.4317939151953665,1.1583555206732494,8.938277771938198,509,1324.7110376985413
4,2.833413022865212,11.127187855072854,106,14,58.88392204294509,0.38657505346759663,4,5.200601960194124,1.0738955917048496,10.117479685718063,308,1286.4393531239684
6,2.225450626138311,8.867666177246731,143,8,65.76529657211685,0.5031586311898895,3,3.5153070354766314,0.9007596165716973,13.455039314586287,283,1296.6313367084304
8,2.7188063006125653,4.816490267730332,134,9,56.43612864141463,0.4362127208448518,6,5.840814283899877,1.0085528445203802,14.946815249091015,400,1391.3672277730045
4,2.0088129177666896,12.706385867767345,95,10,61.29042500630829,0.3865847144063693,1,5.880678576469447,1.0303689022924145,18.118300829487012,358,1313.5138644650774
6,3.279617825331996,8.180169862490503,118,4,45.60815109131317,0.48116868871650115,6,7.063549107481322,1.0053866701570635,14.402535891266108,448,1319.7649713581172
3,1.7450528005596853,12.173733631989705,128,8,48.99873867237265,0.5002553884649931,2,6.599358353697811,1.2157311867735237,12.082674889644226,286,1114.5015039406512
8,3.1994776235904268,6.310347301531499,79,8,67.16561874297277,0.4690589217522789,6,3.1895827258369462,0.7866037207287024,9.714969270329966,577,1436.89211610692
6,3.2590351273271456,6.808556916461761,133,12,56.90798889909061,0.5138145616486998,7,5.573210297419247,0.8404472809608261,13.782315485172372,583,1561.050552090357
1,3.4213592421558445,12.516759152756027,75,14,53.47510068744474,0.4560084009931047,7,5.514058706463434,0.746003698109134,10.571034056684052,239,1258.1831950744715
3,2.8320980867171963,10.993521272258445,110,7,43.61010877200218,0.40744653776374745,4,3.9123025100578683,1.0190716849290282,11.611240090688913,322,1201.4920338283785
1,3.22900421065111,8.719737733482676,106,12,60.54976043123469,0.5075319927746064,3,4.960141067417467,1.0723510009684687,14.340437210538028,309,1350.2410640102678
5,2.7141383679566413,11.035908090667359,116,12,43.33214255520378,0.38632832474577106,7,1.9179329387050803,1.051411159591913,13.386506614995813,373,1411.1877745612992
2,2.2229139614201876,7.215388055309672,102,9,40.42947610558075,0.3693178738119097,4,1.8817245425111877,0.9767134878489996,11.41477538761595,584,1319.877397736072
8,3.5227504461798107,10.32154014822968,89,5,52.161191560885065,0.5320756067501733,5,2.1305005693992376,1.0565700455550149,10.161826572659452,233,1148.1297186145807
6,2.7442067745030214,10.374933498709664,131,6,27.365756157071132,0.4249542208076063,4,4.874494339995986,0.9758726132565667,13.254396682412388,257,1149.6214737798996
2,2.116334554258556,8.908868371755565,82,12,57.048054934820044,0.568385971712641,1,4.936122668994609,1.094931772143722,13.453384909674948,144,1167.788190299099
2,2.567257433160663,7.561969677463545,90,15,54.74195514916989,0.5107513890989743,3,4.009597789629278,1.137010821319486,15.336295213994877,225,1347.1873158948729
6,2.5861469332323477,10.204769478024259,117,11,47.554268684617156,0.4195411029870117,7,6.611630504712563,0.903009866224599,8.89535943542992,307,1277.0861507759341
3,3.0113953924732595,9.839286813298324,131,6,48.44747899990024,0.4843682465051971,1,5.6541944571674625,0.976884164330574,13.102841220041238,147,929.8514518815139
8,3.9132209750873432,8.640248453146675,134,5,49.853967586434024,0.6298392078557249,2,2.282221446624776,0.9954772228116379,14.389986992937128,521,1337.0127899091387
5,3.0404405892249193,6.98256391796095,131,16,43.256675736583794,0.5034626182160753,2,4.142512995691678,1.1735305573043047,12.23491678986958,547,1442.1882690168804
1,2.889490735016999,10.036163399015598,121,4,52.84718190153169,0.49116948043127007,4,3.1412317352544217,0.9165261332457886,10.338710679007402,372,1167.8611070921063
4,3.965229519085549,8.647543863158385,135,7,48.57279706256172,0.4073684841698202,3,4.906759920104191,1.1359052107754029,11.421667010198565,391,1167.3872434893256
1,3.2587876564732334,6.980103185806757,104,6,52.13682773809053,0.5811276374288905,6,4.326926694283588,0.8416110133838866,12.972599378860853,225,1204.993855233724
4,2.9121662841160636,10.126790814412544,82,15,49.49536834221932,0.5436146501174457,3,3.2151913248383623,1.1526513518850625,12.12731814623647,459,1352.7850212849125
1,2.5612319126870213,14.693585114258955,83,15,47.55697618923964,0.4080209185474102,3,6.576811673555945,1.1076917623933888,13.402113766455974,333,1419.8457583315708
6,2.9417994368715474,8.929163428145372,142,10,53.77225152811133,0.5836819543531874,3,4.441668491681922,0.9920343709966377,14.974419716751923,263,1249.6195198050957
5,2.758793745963558,14.37100667461981,134,9,58.72270609535497,0.4614686657447712,4,3.8241926775883464,1.1151291547781397,12.268636014990818,565,1403.476398508416
8,2.8342864436249173,16.170421582116397,119,8,45.86048516890578,0.38986911876364977,1,4.0366532042400936,0.9523987303413708,14.878310081015801,229,1075.328359365677
4,3.4192726618272666,7.217198204432158,106,13,54.92445838219165,0.4070979639061837,4,6.477944262900939,0.9039712566212712,12.72587508123832,235,1250.129387591176
8,2.5320964883637953,10.026144659766123,89,14,56.14538013071239,0.5122548933664419,6,5.555331899916181,1.2057903890291795,13.458595711976255,515,1661.8661306763938
8,3.036193993337684,16.139486098313384,126,4,38.383744164791686,0.39035931619166153,1,4.155063846246628,0.9477794393436645,12.723536890189264,440,1075.5941998528065
8,3.2444598819756005,9.646377559129194,148,5,60.64774762818938,0.37115349734240016,6,3.072883750116726,1.0876168644878477,13.500341741514907,498,1412.0130551728284
7,2.4738401403622796,10.10718532401812,112,12,71.28434339854451,0.4184700463895899,5,3.276207997161756,1.1371884227212923,13.780662522536613,185,1318.8164641048934
3,2.3970634211032014,5.1258418820630425,91,11,50.1615218699443,0.42910963295957216,5,3.7379782593037305,1.1024628384564634,13.94679592690335,393,1380.49489149573
1,2.718636955779772,8.448095080296143,139,15,49.343027103535285,0.4017698939662016,7,5.028276027058438,1.078694018153556,12.91752080737434,513,1497.4523189804486
8,2.5697377603534375,11.621233503163868,125,11,48.9312100333007,0.4173965220356504,7,5.353509883120218,1.0879811770934869,7.543554322977611,191,1089.3621777555659
1,3.3417493041251864,17.08960516817708,136,7,57.14191166822802,0.5150493902225692,1,3.420527591165795,1.1312894720285147,13.872211570536493,205,1114.4127186193223
8,2.3113715465285116,9.427703649057424,119,16,56.06016297439138,0.46800446398898465,4,5.411194277340007,1.046374407516517,9.736475992758187,194,1231.2577081010809
4,2.823302595887178,5.14737792118288,78,5,35.361928845271656,0.4130016846873983,6,3.181753795994684,1.0053519890468499,11.934081636117341,580,1270.3083568801094
3,4.00840966881281,5.898532509036264,88,4,42.498322764684275,0.4192554999964321,6,3.5689079770753254,0.852759486674969,9.057961275190058,362,1100.6244363398862
3,2.988129086592138,9.895297039081496,144,10,56.026027620440196,0.4403544078887951,7,2.4762792118393704,1.0464209127963646,15.650109304019846,212,1360.6915827285256
6,3.067644125025487,13.435424589524889,90,8,49.600825648469666,0.4444319771707196,7,2.437433366797225,1.1279473374116105,13.584923194382693,516,1412.1045502454992
7,3.3457433314468488,11.8598644692326,124,12,39.54348894352184,0.4447331507065515,2,3.167653016423227,0.883548742011705,12.387130737239683,308,1109.614327737588
6,2.569106611704019,11.343004875875918,120,13,65.8061112645686,0.5124362759874922,6,4.333248576690451,0.9836087500284716,15.199356033697358,326,1446.1840235631205
6,2.2732716691864514,13.820484150245703,115,14,43.152409504258905,0.46376860840841416,4,3.070416514399032,1.0587318971747661,13.769843621551955,283,1258.897693221371
6,2.8749816599528195,7.8977621623327945,111,9,51.38161324030887,0.4658642582356219,2,6.320673927760524,1.1835096934023432,13.113113375824994,159,1025.9673860050427
6,2.9175019101082262,10.05547705606098,121,3,49.3398387776001,0.5513682932384776,4,3.150607058704177,0.8769083883223991,13.549205939212522,150,1103.8019363143144
6,2.0165066861037664,8.48101509357164,84,3,40.40462623274356,0.5834140134448375,3,4.606719688289656,1.1009843746068004,12.296464487625778,412,1169.7344897644166
5,2.9699597859407305,9.207506195827593,82,12,52.850946149889666,0.3620458931120489,6,6.088725668568041,0.9688315863008071,10.914102455484283,311,1374.9168936250617
3,3.3022953806408415,7.0629542775426835,143,4,54.89130077932033,0.33726099217746547,3,4.487467866206897,0.9325751084637371,14.461107429868724,555,1387.4710930349436
6,2.353857190888788,8.99585575597495,127,12,46.42282660118407,0.42484322814456027,5,3.892174628944194,0.9045227948188723,12.797899056572156,504,1309.8148464879418
8,2.9988912535128747,9.918861339512418,73,5,47.71788244558267,0.5055181033563786,5,4.558543828367788,0.9346516959346146,10.076845199615498,156,1095.1606825407193
3,3.2173497175401167,8.915610409040296,121,14,56.94375142295859,0.4765157740195438,1,3.6341709415042898,1.067195875959704,13.730108299177857,220,1197.3817800342968
3,3.0711780806977567,9.529691518557534,108,3,31.57500307022781,0.5248204367197282,6,3.061511391694097,0.9837563086161963,12.978146426498963,424,1104.6432160450613
2,3.1162982999133755,11.181859086603962,93,16,42.7063176662011,0.4217831809498636,7,5.165926440479872,1.0918911434866212,15.652150605919884,330,1406.979400938004
5,2.6734544150160797,13.614880015160093,109,7,53.131462242161675,0.31034891177094803,2,3.6062903989361956,0.8811235774376495,13.345125997572188,288,1240.6199931954804
6,2.2512278274175803,13.826354653655734,96,5,45.84108567572464,0.35237158394513624,3,5.588562197233457,1.0899120917913987,11.008602425276548,303,1145.2459339100974
1,2.5766655198229413,12.221956898965535,127,3,45.70033230005699,0.48996100795158665,4,5.405328599347089,1.0596984779665102,10.026829128532176,583,1318.6783616284415
4,2.5102199628557225,6.322496005562774,97,10,59.91048986665446,0.5253656541544061,6,4.583726036935479,0.8368199759184466,14.950148292004119,405,1425.8177388714194
7,2.752159915372352,8.947893413987543,79,14,44.79126600079287,0.3139041951380068,1,5.633079409348971,1.182805725864172,12.809738765650442,500,1343.9641965771689
8,3.3134981364358156,9.199248903879653,143,13,70.52323839505945,0.5502194455149526,4,3.6572240048951747,1.0489208553133322,11.516742295058718,278,1393.8455641360515
1,2.163053917132915,8.08185883331249,143,8,33.74806665016253,0.482830383264881,3,5.389043969118246,1.097767707705955,11.7522970158139,441,1169.9578665637434
5,2.8595500345934264,10.998900315504352,96,11,29.242082489861485,0.444716350754084,6,5.382256681560036,1.1426174217104108,15.005031091633546,505,1385.4961390655844
4,2.28189026698,5.346704983678873,83,5,59.686349734280924,0.40508172715850144,7,3.973682380497871,1.1210640553630364,13.672778264368908,539,1504.2046097108578
5,2.436561536647133,14.942419146439438,145,11,41.337748315369126,0.5630774188815522,3,3.8063508398249684,0.995427055224333,14.68078021258853,170,1138.4534125223868
8,3.0578146707703833,13.487998039325552,84,11,41.50398576826701,0.5136300686935689,6,4.7959419483145975,1.093144975424283,13.307541433586657,444,1222.5292091782098
3,2.221360366275134,11.395381399811452,107,14,60.728403604035705,0.48469606636111173,6,6.933876582599732,0.8021245499809845,11.56377924588848,308,1396.4766461457662
4,3.1417638219284783,9.818483216446484,135,15,46.13135328067219,0.39763213144338544,3,4.063917720735558,1.0551036897989954,15.791990910910325,231,1255.7508910521874
3,2.1437654608322623,13.58611391765751,140,14,59.99587826531192,0.5647172342045057,3,3.7788926484985237,1.2087775633796174,12.281976769180625,231,1292.411278385365
8,3.1095892786166024,12.011775938404835,129,3,45.01694221526306,0.451894823926685,4,5.9037212988072225,0.9300789745349534,14.208883554010026,351,1116.2271517899587
1,2.049358376346344,13.229469079035656,85,5,54.59999679908232,0.47103297518393267,1,4.455670376970752,1.1149890869409265,14.65988681727769,470,1218.7870678471913
8,2.4950302190461446,9.82740578696813,95,8,45.991943805157064,0.454937098912575,3,5.496310275952593,1.213426496714679,12.922391658926555,440,1291.0952199804037
1,3.69770651341914,15.221855434034653,111,10,41.96948839290799,0.3951996385253521,5,6.290085228995141,1.0890178372591757,11.117939595926174,314,1173.85559775136
4,3.6078047573339993,13.405308837477683,84,6,68.07486803665293,0.4725077685174471,1,1.8795879091617445,1.1276108079610758,11.81919878536292,274,1228.6672171880273
4,2.5932262775036414,11.48682970724258,106,7,62.02587391867734,0.4993784517467941,5,4.31779612906602,0.8297400788015411,14.003811011469828,513,1423.8209716956587
6,2.9770815302780758,13.665303343136621,143,11,43.87214151333609,0.41827536925977443,4,4.067089322253894,0.9025809986130433,13.77273082747685,164,1196.6238179990532
5,3.3664960632978933,8.776425959829059,147,8,49.272104162253044,0.46640698827663535,3,3.1116965811053174,1.1740243898935627,15.008769414760913,341,1293.393266980754
6,3.116436985745802,6.592401946686229,103,14,65.56939328586982,0.45389993503371295,1,1.8644453896240254,1.120142849940162,14.748666095638272,359,1426.2926670292566
5,2.659743472781419,10.938193617931198,134,9,41.29569905610359,0.5149211759793075,7,2.2911098976322823,1.0668416999583927,11.376242296847217,147,1076.8697200024005
6,2.4324534224524688,9.833130818589746,85,9,41.828681591330366,0.4284380363080753,3,4.502931193867192,0.9795273430221345,15.239229092689932,146,1113.393825097408
3,3.2057929423211555,9.422711532897896,103,6,55.65910849231639,0.4658723281177736,6,3.6702966710068687,1.0425747215823997,11.258246149493988,258,1212.9198245833381
4,3.331403293919918,13.54955314959075,74,6,73.3925727324841,0.4808740784957308,3,3.3210237838223327,1.2094274856583898,13.871012971541472,301,1329.1659632498706
1,3.6112274529193797,10.487544581543347,87,6,51.55944123669442,0.42682631033716767,7,4.489965197222837,0.9982050207826918,16.81533698601422,225,1289.4372274225657
5,1.983483224720053,10.76897491520628,129,16,61.36939223266636,0.39093955836661887,1,3.4640815982665503,1.0901708307842823,13.41597125088206,506,1578.5940810854775
8,2.191139407782046,9.045246990226996,147,13,41.0079017153184,0.40253276686832373,3,6.049517109850441,1.0871551219120077,10.045156921537348,388,1173.7513572280072
5,3.3463369937439027,12.571305087538297,106,7,54.58542754241989,0.4788809989120444,3,3.557025566971044,0.9334683781369932,12.386992383207945,306,1146.5509472177187
1,2.048402055896781,12.048172070522547,140,7,47.48718189549619,0.43297030515410717,2,6.330112935291145,0.9423264305807688,16.417809855661588,568,1347.6012497515082
6,3.382989914691072,12.549522989106539,147,10,69.41464037818758,0.4320247928548374,2,4.327661234016639,1.1851911014522476,12.578481806817317,285,1231.7004229682268
5,2.6877411417153683,8.548485373523238,101,11,66.77560893964315,0.4927685863007697,1,3.5165740312068694,1.0753487884205577,15.051210576137231,171,1233.8255502200159
7,2.5413801512087146,13.80572843887813,138,4,73.48045215032234,0.5223551607259532,1,3.421801055161919,0.9318048509043834,11.370354831407791,561,1439.6944627902146
3,2.888813771357125,15.366190728105837,88,13,44.178968701459496,0.5346233747800899,6,6.341163434398242,0.9741702780471808,12.338991840231479,535,1449.7449023273768
4,2.1470162099038004,12.457236354757612,111,9,51.378866057305395,0.4061019392149182,6,5.274344307906341,0.8967652191833048,12.564608321075426,360,1280.0500250891816
1,3.1847040431461062,7.637843085295657,109,3,54.72444981694653,0.5154635715877866,3,3.376343745479615,1.1323281674704675,16.05687805630305,273,1219.9783496188525
4,3.5987597787500714,7.658523569371701,93,3,44.56331439267084,0.5982542925038953,5,4.522113710132055,0.9810018172775202,12.41916136303992,204,1042.502260250797
7,3.2069758949298635,8.904212345142561,116,6,52.32005936039047,0.45871326562889736,1,1.2905204798524892,0.9825309765741097,9.873235977882317,216,1049.3059671667872
5,2.672637206471718,8.352615509765409,91,12,59.98224866090074,0.44451062045336387,7,2.6300744164657517,1.1064330968993132,16.751696579289316,271,1473.6696849402877
5,2.054857084077754,9.792265487657858,143,9,45.608372337946996,0.4296618601242344,3,3.3882508429561926,0.8171182473209302,13.278935176168513,452,1288.6675781071622
8,2.073248155481114,11.845531094738913,80,4,44.10148061670139,0.3739572075589126,5,3.3562596139447605,1.0056664308824768,13.967513405379632,459,1361.7199363996392
7,2.154538069667393,10.845974713954059,138,13,43.44846223353809,0.5097298028995957,2,5.9488740589669495,1.0086512051302792,10.322272769727812,501,1298.8731358883106
1,2.7846773674716525,10.590129320957054,113,4,37.79436188394611,0.44482753649431755,6,1.8702459002081455,0.9771170703282492,13.327769943548814,178,1119.8741574699295
8,2.844793477774281,9.295799467410063,147,3,59.44066952760807,0.43906837609208826,7,2.504603429701592,0.9468201655263028,12.943072493000344,194,1115.1669398830602
3,3.2059557514983577,9.784229983397907,142,12,44.078709680264275,0.4986949535813839,1,4.95684101529602,0.9283936489545273,11.354825022780823,270,1160.0365691122468
8,1.9314503589951004,12.324553011637716,133,4,43.04018310970051,0.5052584185648238,3,4.6671398980381404,1.0423255593938294,13.988938286533804,358,1109.1508275321276
2,3.4177457295914353,4.127854113558156,98,15,56.240324118732644,0.4069323762743542,2,3.9106231205864064,0.8939529775645829,10.16186565085612,142,1218.9420402248559
1,3.1227080018328097,9.966506276276773,143,9,50.92466169415401,0.4086333668251608,4,7.043751783850553,1.028405272402524,11.343468706710858,386,1246.5508119395731
2,2.6342138562134787,10.840240315775256,142,11,45.85298754488377,0.40547119980425717,2,5.172057430023907,0.9464336456475713,14.865783050038722,280,1217.7482117557754
7,2.221448145963929,12.286634607261732,101,8,59.013553117676715,0.6002866821262169,3,5.961668656558119,0.9540672304623321,11.742353277767652,436,1297.360859864689
6,3.3880557907413777,7.0519323227109405,138,12,45.459835184233505,0.5549556780883126,6,4.300553359299052,1.0325155327489148,12.1170709314191,398,1385.3462872479226
2,2.647005598726965,6.897649605421018,91,4,29.587238874812748,0.5000980468207905,5,3.6578462255746222,0.9527832588999632,13.057358618623251,245,964.1369518652205
3,2.780974771634602,11.704020516647729,140,14,64.16106720867755,0.42299078148712815,7,3.6727834069849576,1.1553488503358487,12.312767126698404,521,1682.144273376503
8,2.974044777461431,4.441609515386393,130,12,42.871872579408134,0.43143073240123475,7,5.576708784430245,0.9938241479892697,14.0258998204025,476,1374.6694653725442
6,2.3537372092779765,13.887740125713368,142,12,43.94785011389001,0.4756218541908809,4,5.3746600449181114,1.1300491725553155,13.195942194151831,325,1186.2296849108754
8,2.6555741623924276,10.661057383208474,129,15,43.99135673401245,0.6070977788103636,7,4.081691058666581,0.9224395399295849,10.483802712209247,443,1452.5221263283254
